ColliderName,Samples,Index
Building_82,20,17915
NoHit,2,17920
Building_72,4,17921
NoHouse,17,17922
Building_71,13,17923
Building_64,1,17926
Building_68,5,17927
NoHouse,36,17928
Building_63,3,17929
NoHouse,65,17930
House_10,27,17933
NoHouse,2,17936
House_10,370,17937
NoHouse,24,17938
House_10,144,17939
NoHouse,80,17940
Building_60,2,17943
NoHouse,19,17944
Building_64,6,17945
Building_68,5,17946
Garage_86,22,17947
NoHouse,21,17948
Building_81,6,17949
NoHouse,4,17950
Building_81,27,17951
Building_71,6,17952
Building_81,19,17953
NoHouse,21,17954
Building_81,158,17955
Building_82,26,17956
Building_81,6,17957
NoHouse,10,17958
Building_68,19,17959
Building_64,4,17960
NoHouse,24,17961
Building_58,2,17962
Building_60,4,17963
Building_61,5,17964
Building_62,2,17965
Building_61,26,17966
TaskBuilding_9,2,17967
Building_61,2,17968
TaskBuilding_9,21,17969
Building_61,4,17970
Building_62,20,17971
Building_61,6,17972
TaskBuilding_9,2,17973
Building_60,14,17974
TaskBuilding_9,24,17975
Building_60,12,17976
TaskBuilding_9,4,17977
Building_60,1,17978
TaskBuilding_9,390,17979
Building_61,9,17980
NoHit,4,17981
Building_62,83,17982
NoHouse,17,17985
NoHit,5,17986
TaskBuilding_9,12,17987
Building_61,6,17988
NoHit,1,17989
Building_62,18,17990
Building_63,3,17991
House_10,29,17992
Building_63,1,17993
House_10,3,17994
Building_63,8,17995
House_10,93,17996
Building_63,20,17997
House_10,2,17998
Building_63,4,17999
House_10,3,18000
Building_63,25,18001
House_10,2,18002
Building_63,20,18003
House_10,741,18004
NoHouse,2,18007
House_10,157,18008
NoHouse,2,18009
House_10,21,18010
Building_63,3,18011
NoHouse,10,18012
Building_62,42,18013
Building_61,3,18014
TaskBuilding_9,2,18015
Building_59,10,18016
Building_60,37,18017
Building_59,2,18018
Building_57,2,18019
NoHouse,3,18020
Building_64,71,18021
Building_65,1,18022
Building_64,3,18023
Building_65,6,18024
NoHouse,78,18025
Building_65,1,18026
NoHouse,2,18027
Building_66,19,18028
NoHouse,44,18029
Building_66,19,18030
NoHouse,2,18031
Building_65,2,18032
NoHouse,2,18033
Building_65,7,18034
Building_64,19,18035
NoHouse,150,18036
Building_64,37,18037
NoHouse,6,18038
Building_57,11,18039
Building_58,5,18040
Building_59,10,18041
Building_58,42,18042
Building_57,8,18043
NoHouse,33,18044
Building_65,21,18045
NoHouse,6,18046
Building_66,9,18047
NoHouse,119,18048
Building_69,2,18049
Building_81,56,18050
Garage_86,16,18051
NoHouse,439,18052
Building_83,3,18053
Building_66,18,18054
Building_65,22,18055
Building_66,23,18056
NoHouse,6,18057
Building_83,8,18058
Building_136,2,18059
NoHouse,18,18060
Building_83,2,18061
NoHouse,2,18062
Building_83,2,18063
NoHouse,10,18064
Building_83,2,18065
NoHouse,12,18066
Building_69,40,18069
Building_81,167,18070
Building_69,44,18071
Building_81,124,18072
Building_69,26,18073
Building_81,4,18074
Building_69,4,18075
Building_81,2,18076
Building_69,2,18077
Building_81,8,18078
Building_69,10,18079
Building_81,85,18080
Building_69,82,18081
NoHouse,2,18082
Building_69,26,18083
NoHouse,4,18084
Building_69,6,18085
NoHouse,37,18086
Building_67,18,18087
TaskBuilding_11,18,18088
NoHouse,14,18089
NoHit,8,18090
TaskBuilding_11,93,18091
NoHouse,24,18092
TaskBuilding_12,2,18095
Building_66,9,18096
TaskBuilding_12,8,18097
NoHouse,4,18098
TaskBuilding_12,3,18099
NoHouse,2,18100
TaskBuilding_12,4,18101
NoHouse,17,18102
TaskBuilding_12,28,18103
Building_66,5,18104
TaskBuilding_12,6,18105
Building_66,7,18106
TaskBuilding_12,39,18107
NoHouse,20,18108
Building_67,15,18109
NoHouse,48,18110
Building_83,2,18111
NoHouse,5,18112
Building_83,4,18113
NoHouse,26,18114
Building_84,2,18117
NoHouse,26,18118
TaskBuilding_13,2,18119
Building_70,38,18120
TaskBuilding_13,34,18121
NoHouse,2,18122
TaskBuilding_13,20,18123
Building_85,2,18124
TaskBuilding_13,101,18125
Building_76,2,18126
Building_84,4,18127
Building_88,2,18128
TaskBuilding_15,6,18129
NoHouse,2,18130
TaskBuilding_15,10,18131
NoHouse,2,18132
TaskBuilding_15,6,18133
NoHouse,2,18134
TaskBuilding_15,178,18135
Building_88,18,18136
NoHouse,62,18137
Building_84,2,18138
NoHouse,18,18139
Building_84,34,18140
NoHouse,4,18141
TaskBuilding_27,2,18142
Building_76,2,18143
TaskBuilding_13,311,18144
NoHouse,34,18145
Building_94,2,18146
NoHouse,21,18147
TaskBuilding_19,2,18148
NoHouse,4,18149
TaskBuilding_14,30,18150
Building_76,5,18151
Building_85,2,18152
NoHouse,2,18153
Building_84,6,18154
Building_88,2,18155
TaskBuilding_15,131,18156
Building_88,5,18157
NoHouse,4,18158
Building_88,1,18159
NoHouse,9,18160
Building_88,3,18161
NoHouse,2,18162
Building_88,6,18163
NoHouse,2,18164
Building_88,8,18165
NoHouse,10,18166
Building_84,4,18167
Building_85,6,18168
NoHit,2,18169
NoHouse,2,18170
NoHit,8,18171
Building_85,2,18172
NoHit,2,18173
NoHouse,17,18174
NoHit,46,18181
NoHouse,22,18182
Building_77,2,18185
Building_76,35,18186
Building_77,16,18187
TaskBuilding_18,2,18188
NoHouse,2,18189
Building_85,2,18190
Building_84,98,18191
NoHouse,4,18192
TaskBuilding_15,433,18193
Building_88,2,18194
NoHouse,2,18195
Building_84,59,18196
Building_85,6,18197
NoHouse,76,18198
Building_78,3,18199
Building_77,43,18200
Building_78,5,18201
NoHouse,92,18202
Building_85,25,18203
Building_84,2,18204
Building_85,2,18205
Building_84,85,18206
NoHouse,8,18207
Building_84,43,18208
NoHouse,21,18209
Building_85,2,18210
Building_84,2,18211
Building_85,13,18212
Building_84,1,18213
Building_85,4,18214
Building_84,4,18215
Building_85,6,18216
Building_84,2,18217
Building_85,6,18218
NoHouse,2,18219
Building_85,4,18220
NoHouse,1,18221
Building_85,10,18222
NoHouse,3,18223
Building_85,8,18224
NoHouse,1,18225
Building_80,2,18226
NoHouse,50,18227
Building_78,42,18228
NoHouse,106,18229
Building_79,38,18230
NoHouse,38,18231
Building_85,333,18232
NoHouse,24,18233
Building_97,31,18234
Building_85,1,18235
NoHouse,75,18236
Building_80,2,18237
Building_96,2,18238
NoHouse,6,18239
Building_96,6,18240
NoHouse,21,18241
Building_96,9,18242
NoHouse,4,18243
Building_96,2,18244
Building_94,8,18245
NoHouse,6,18246
TaskBuilding_19,2,18247
Building_91,2,18248
NoHouse,4,18249
TaskBuilding_14,2,18250
NoHouse,6,18251
TaskBuilding_14,6,18252
NoHouse,4,18253
TaskBuilding_14,691,18254
NoHouse,33,18255
TaskBuilding_14,132,18256
NoHouse,42,18257
Building_96,3,18258
Building_80,22,18259
TaskBuilding_23,2,18260
NoHouse,23,18261
Building_97,2,18262
Building_104,2,18263
NoHouse,4,18264
Building_104,4,18265
NoHouse,2,18266
Building_104,2,18267
NoHouse,2,18268
Building_104,3,18269
NoHit,2,18270
NoHouse,3,18271
Building_104,3,18272
TaskBuilding_3,2,18273
Building_86,28,18274
Building_107,5,18275
Building_106,3,18276
TaskBuilding_3,9,18277
Building_105,4,18278
Building_104,2,18279
NoHouse,35,18280
Building_104,2,18291
Building_105,2,18292
TaskBuilding_3,4,18293
Building_105,8,18294
TaskBuilding_3,57,18295
Building_105,2,18296
TaskBuilding_3,4,18297
Building_105,7,18298
NoHouse,104,18299
Building_97,2,18300
NoHouse,2,18301
Building_97,4,18302
Building_104,2,18303
Building_97,2,18304
Building_104,4,18305
Building_97,2,18306
Building_104,8,18307
NoHouse,2,18308
Building_105,4,18309
TaskBuilding_24,19,18310
NoHouse,3,18311
TaskBuilding_24,2,18312
NoHouse,4,18313
TaskBuilding_24,2,18314
NoHouse,8,18315
Building_143,2,18316
Building_107,6,18317
Building_106,4,18318
TaskBuilding_3,2,18319
Building_107,1,18320
TaskBuilding_24,157,18321
Building_110,4,18322
Building_86,23,18323
Building_110,4,18324
NoHouse,21,18325
Building_110,17,18326
NoHouse,136,18327
Building_96,2,18330
NoHouse,1,18331
Building_96,4,18332
NoHouse,4,18333
Building_96,6,18334
NoHouse,4,18335
Building_96,2,18336
NoHouse,45,18337
Building_96,1,18338
NoHouse,4,18339
Building_80,61,18340
NoHouse,17,18341
Building_96,2,18344
NoHit,3,18345
NoHouse,2,18346
Building_96,2,18347
NoHouse,4,18348
Building_96,58,18349
NoHouse,46,18350
TaskBuilding_27,2,18351
Building_97,6,18352
NoHouse,2,18353
Building_97,17,18354
NoHouse,14,18355
Building_154,2,18356
NoHouse,2,18357
Building_145,2,18358
Building_109,2,18359
Building_145,2,18360
TaskBuilding_33,2,18361
Building_145,2,18362
TaskBuilding_33,1,18363
Building_145,1,18364
NoHouse,8,18365
Building_104,24,18366
NoHouse,28,18367
NoHit,10,18368
Building_145,4,18369
Building_108,2,18370
Building_104,3,18371
Building_110,5,18372
Building_113,5,18373
TaskBuilding_22,1,18374
Building_113,12,18375
TaskBuilding_17,2,18376
Building_combined_115_116,2,18377
TaskBuilding_17,24,18378
Building_113,2,18379
TaskBuilding_17,1,18380
Building_113,8,18381
TaskBuilding_17,11,18382
NoHouse,2,18383
TaskBuilding_17,51,18384
NoHouse,4,18385
TaskBuilding_17,9,18386
NoHouse,2,18387
TaskBuilding_17,36,18388
Building_113,2,18389
NoHouse,6,18390
TaskBuilding_17,2,18391
NoHit,2,18392
NoHouse,4,18393
TaskBuilding_17,2,18394
Building_113,4,18395
NoHouse,2,18396
Building_113,2,18397
Building_110,2,18398
Building_104,64,18399
NoHouse,2,18400
Building_145,1,18401
Building_154,2,18402
Building_97,16,18403
NoHouse,2,18404
Building_97,6,18405
NoHouse,2,18406
Building_97,4,18407
NoHouse,4,18408
TaskBuilding_27,2,18409
NoHouse,7,18410
TaskBuilding_27,4,18411
NoHouse,8,18412
TaskBuilding_23,26,18413
Building_103,5,18414
NoHouse,4,18415
Building_92,2,18416
NoHouse,26,18417
Building_94,3,18418
Building_96,55,18419
NoHouse,9,18420
NoHit,2,18421
Windmill-TaskBuilding_10_1,2,18422
NoHouse,20,18423
Windmill-TaskBuilding_10_1,8,18424
NoHouse,4,18425
TaskBuilding_14,77,18426
NoHouse,10,18427
TaskBuilding_14,61,18428
NoHouse,3,18429
TaskBuilding_14,4,18430
NoHouse,4,18431
Building_74,4,18432
TaskBuilding_14,2,18433
Building_74,1,18434
NoHouse,2,18435
TaskBuilding_14,73,18436
Building_74,2,18437
TaskBuilding_14,76,18438
NoHouse,4,18439
TaskBuilding_14,4,18440
NoHouse,6,18441
TaskBuilding_14,11,18442
NoHouse,157,18443
Windmill-TaskBuilding_10_1,4,18450
NoHit,2,18451
NoHouse,14,18452
House_10,6,18455
Building_74,12,18456
NoHouse,72,18457
Building_90,1,18458
NoHouse,1,18459
TaskBuilding_2,3,18460
NoHouse,1,18461
Building_91,8,18462
NoHouse,4,18463
Building_91,2,18464
NoHouse,2,18465
Building_91,5,18466
NoHouse,2,18467
TaskBuilding_19,2,18468
NoHouse,2,18469
Building_94,20,18470
Building_96,16,18471
Building_94,25,18472
NoHouse,2,18473
Building_94,2,18474
NoHouse,8,18475
Building_94,2,18476
TaskBuilding_19,7,18477
NoHouse,2,18478
TaskBuilding_19,15,18479
NoHouse,2,18480
TaskBuilding_19,6,18481
NoHouse,2,18482
TaskBuilding_19,14,18483
NoHouse,4,18484
TaskBuilding_19,9,18485
NoHouse,29,18486
TaskBuilding_19,12,18487
NoHouse,2,18488
TaskBuilding_19,11,18489
NoHouse,2,18490
TaskBuilding_19,2,18491
NoHit,2,18492
Building_91,2,18493
NoHouse,43,18494
Building_74,2,18497
TaskBuilding_14,336,18498
NoHit,3,18499
NoHouse,37,18500
NoHit,1,18505
Building_79,4,18506
NoHit,18,18507
NoHouse,34,18508
Building_74,3,18509
NoHouse,2,18510
Building_74,10,18511
NoHouse,8,18512
TaskBuilding_14,227,18513
NoHouse,2,18514
Building_74,2,18515
NoHouse,4,18516
Building_74,29,18517
NoHouse,6,18518
Building_73,6,18519
NoHouse,4,18520
Building_73,4,18521
Building_74,2,18522
NoHouse,6,18523
Windmill-TaskBuilding_10_1,2,18524
NoHouse,53,18525
Windmill-TaskBuilding_10_1,2,18526
NoHouse,43,18527
Windmill-TaskBuilding_10_1,15,18528
House_10,20,18529
Building_74,5,18530
NoHouse,17,18531
Building_74,2,18532
Building_71,5,18533
Building_75,3,18534
NoHit,2,18535
NoHouse,2,18536
Building_71,5,18537
NoHouse,4,18538
Building_71,6,18539
NoHouse,29,18540
Garage_86,2,18541
Building_68,1,18542
NoHouse,2,18543
Building_75,1,18544
Garage_86,2,18545
NoHouse,15,18546
Garage_86,6,18547
NoHouse,4,18548
Garage_86,6,18549
Building_75,45,18550
NoHouse,46,18551
Building_74,2,18552
NoHouse,8,18553
Building_74,2,18554
NoHouse,405,18555
House_10,41,18566
NoHit,4,18567
Windmill-TaskBuilding_10_1,20,18568
House_10,4,18569
NoHouse,10,18570
House_10,19,18571
NoHouse,15,18572
House_10,12,18573
NoHouse,2,18574
House_10,3,18575
NoHouse,35,18576
House_10,117,18577
NoHouse,2,18578
House_10,26,18579
NoHouse,3,18580
Windmill-TaskBuilding_10_1,16,18581
NoHouse,24,18582
NoHit,2,18583
Windmill-TaskBuilding_10_1,47,18584
NoHit,2,18585
House_10,63,18586
NoHouse,2,18587
Building_63,4,18588
NoHouse,2,18589
Building_63,5,18590
NoHouse,3,18591
Building_63,1,18592
NoHouse,11,18593
House_10,2,18594
NoHouse,8,18595
House_10,5,18596
NoHouse,8,18597
House_10,4,18598
NoHouse,76,18599
Building_61,19,18604
NoHouse,31,18605
Building_72,16,18606
Building_73,123,18607
Building_82,66,18608
Building_75,20,18609
Building_82,2,18610
Building_75,2,18611
Building_73,51,18612
Building_72,50,18613
Building_73,79,18614
NoHouse,53,18615
Building_59,2,18616
Building_61,17,18617
TaskBuilding_9,9,18618
Building_60,8,18619
TaskBuilding_9,2,18620
Building_60,16,18621
Building_59,4,18622
Building_60,8,18623
Building_59,8,18624
Building_58,1,18625
NoHouse,2,18626
Building_64,2,18627
Building_71,2,18628
Building_72,26,18629
Building_68,29,18630
Building_64,2,18631
NoHouse,2,18632
Building_68,3,18633
NoHouse,24,18634
House_10,6,18635
NoHouse,3,18636
House_10,2,18637
NoHouse,4,18638
House_10,90,18639
NoHouse,11,18640
House_10,20,18641
NoHit,2,18644
Building_63,2,18645
NoHouse,29,18646
Building_64,4,18647
NoHouse,4,18648
Building_68,1,18649
NoHouse,2,18650
Building_64,2,18651
NoHouse,6,18652
Building_68,2,18653
NoHouse,18,18654
Building_68,17,18655
Building_64,25,18656
Building_68,8,18657
Building_64,14,18658
Building_68,2,18659
NoHouse,170,18660
Building_64,13,18661
Building_68,2,18662
Building_64,2,18663
Building_68,28,18664
Building_64,2,18665
Building_65,36,18666
Building_64,2,18667
Building_65,3,18668
NoHouse,8,18669
Building_64,18,18670
Building_65,6,18671
NoHouse,42,18672
Building_64,4,18673
Building_68,2,18674
NoHouse,3,18675
Building_68,20,18676
Building_64,15,18677
NoHouse,2,18678
Building_64,2,18679
NoHouse,9,18680
Building_60,2,18681
TaskBuilding_9,40,18682
Building_61,4,18683
TaskBuilding_9,153,18684
Building_60,2,18685
Building_58,2,18686
NoHouse,92,18687
Building_61,22,18688
TaskBuilding_9,23,18689
Building_61,3,18690
Building_62,2,18691
Building_63,50,18692
Building_62,26,18693
Building_61,41,18694
NoHouse,2,18695
Building_61,4,18696
TaskBuilding_9,57,18697
Building_60,4,18698
TaskBuilding_9,3,18699
Building_60,7,18700
TaskBuilding_9,10,18701
Building_60,3,18702
TaskBuilding_9,20,18703
Building_60,4,18704
TaskBuilding_9,2,18705
Building_60,9,18706
Building_59,4,18707
Building_60,1,18708
Building_59,2,18709
Building_60,2,18710
Building_59,2,18711
Building_60,1,18712
Building_59,3,18713
Building_58,1,18714
NoHouse,66,18715
Building_64,42,18716
NoHouse,6,18717
Building_64,13,18718
NoHouse,31,18719
Building_64,3,18720
NoHouse,67,18721
Building_58,1,18722
Building_57,19,18723
Building_59,2,18724
Building_60,2,18725
TaskBuilding_9,85,18726
NoHouse,21,18727
Building_57,23,18728
Building_58,5,18729
Building_57,23,18730
NoHouse,66,18731
Building_64,59,18732
NoHouse,556,18733
Building_64,32,18734
NoHouse,1,18735
Building_64,2,18736
NoHouse,12,18737
Building_64,2,18738
NoHouse,816,18739
TaskBuilding_12,25,18740
NoHouse,2,18741
Church-TaskBuilding_16,2,18742
NoHouse,4,18743
Church-TaskBuilding_16,8,18744
NoHouse,2,18745
Church-TaskBuilding_16,4,18746
NoHouse,9,18747
Church-TaskBuilding_16,4,18748
NoHouse,2,18749
Church-TaskBuilding_16,4,18750
TaskBuilding_12,5,18751
Church-TaskBuilding_16,2,18752
TaskBuilding_12,101,18753
NoHouse,2,18754
TaskBuilding_12,13,18755
NoHouse,2,18756
TaskBuilding_12,2,18757
NoHouse,2,18758
TaskBuilding_12,22,18759
NoHouse,5,18760
TaskBuilding_12,64,18761
NoHouse,26,18762
TaskBuilding_12,9,18763
NoHouse,23,18764
TaskBuilding_12,3,18765
NoHouse,10,18766
TaskBuilding_12,14,18767
NoHouse,3,18768
TaskBuilding_12,141,18769
NoHouse,5,18770
TaskBuilding_12,486,18771
NoHouse,54,18772
Building_125,1,18773
NoHouse,21,18774
NoHit,4,18775
TaskBuilding_11,6,18776
Building_67,2,18777
NoHouse,4,18778
Building_85,2,18779
NoHouse,36,18780
Building_66,2,18781
Building_64,104,18782
NoHouse,15,18783
Building_66,119,18784
Building_65,30,18785
Building_64,10,18786
Building_65,16,18787
Building_64,2,18788
Building_65,2,18789
Building_64,4,18790
Building_65,4,18791
Building_64,8,18792
Building_65,29,18793
Building_66,34,18794
Building_70,2,18795
TaskBuilding_13,20,18796
Building_76,2,18797
NoHouse,2,18798
TaskBuilding_11,6,18799
Building_83,30,18800
NoHouse,2,18805
Building_67,12,18806
TaskBuilding_11,50,18807
Building_67,2,18808
TaskBuilding_11,2,18809
Building_67,8,18810
Building_83,2,18811
TaskBuilding_1,2,18812
NoHit,4,18813
NoHouse,2,18814
Church-TaskBuilding_16,2,18815
NoHouse,2,18816
Church-TaskBuilding_16,2,18817
NoHouse,10,18818
Church-TaskBuilding_16,1,18819
NoHouse,2,18820
Church-TaskBuilding_16,2,18821
NoHouse,4,18822
Church-TaskBuilding_16,6,18823
NoHouse,167,18824
Building_83,6,18833
Building_67,1,18834
TaskBuilding_11,681,18835
Building_67,4,18836
Building_83,8,18837
TaskBuilding_1,2,18838
NoHouse,6,18839
TaskBuilding_1,2,18840
NoHouse,4,18841
Building_120,2,18842
NoHouse,2,18843
TaskBuilding_1,4,18844
NoHouse,2,18845
TaskBuilding_1,24,18846
NoHouse,4,18847
Building_126,2,18848
NoHouse,3,18849
Church-TaskBuilding_16,2,18850
NoHouse,1,18851
Church-TaskBuilding_16,2,18852
NoHouse,7,18853
Church-TaskBuilding_16,1,18854
NoHouse,2,18855
Church-TaskBuilding_16,25,18856
NoHouse,48,18857
Church-TaskBuilding_16,1,18862
NoHouse,22,18863
Church-TaskBuilding_16,24,18864
NoHouse,11,18865
Building_225,3,18868
NoHouse,7,18869
Building_131,4,18870
NoHouse,2,18871
Building_131,2,18872
Building_133,3,18873
NoHouse,2,18874
Building_133,1,18875
Building_132,2,18876
Building_133,6,18877
Building_132,2,18878
Building_133,2,18879
NoHouse,2,18880
Building_133,2,18881
NoHouse,2,18882
Building_225,2,18883
NoHouse,22,18884
Building_133,8,18885
Building_132,2,18886
Building_133,6,18887
Building_132,2,18888
Building_133,2,18889
NoHouse,14,18890
Building_121,2,18891
NoHouse,36,18892
NoHit,2,18893
Building_83,62,18894
NoHouse,132,18895
TaskBuilding_13,16,18898
NoHouse,2,18899
TaskBuilding_13,2,18900
NoHouse,10,18901
TaskBuilding_13,8,18902
NoHouse,8,18903
TaskBuilding_13,133,18904
NoHouse,68,18905
Building_83,66,18906
NoHouse,44,18907
Building_125,4,18914
NoHouse,8,18915
Church-TaskBuilding_16,2,18916
NoHouse,2,18917
Church-TaskBuilding_16,2,18918
NoHouse,4,18919
Church-TaskBuilding_16,2,18920
NoHouse,2,18921
Church-TaskBuilding_16,4,18922
NoHouse,10,18923
Church-TaskBuilding_16,45,18924
NoHouse,18,18927
Church-TaskBuilding_16,58,18928
NoHouse,4,18929
Church-TaskBuilding_16,5,18930
Building_125,3,18931
NoHouse,6,18932
Building_125,12,18933
NoHouse,5,18934
Building_125,1,18935
NoHouse,2,18936
Building_125,7,18937
NoHouse,2,18938
Building_125,30,18939
NoHouse,2,18940
Building_125,4,18941
NoHouse,1,18942
Building_125,2,18943
NoHouse,44,18944
NoHit,2,18945
Building_83,54,18946
Building_84,2,18947
NoHouse,8,18948
Building_96,2,18949
NoHouse,14,18950
Building_80,4,18951
NoHouse,2,18952
Building_80,4,18953
NoHit,2,18954
NoHouse,52,18955
Building_70,8,18956
Building_69,26,18957
NoHouse,41,18958
Building_70,6,18959
TaskBuilding_13,4,18960
NoHouse,1,18961
TaskBuilding_13,2,18962
NoHouse,7,18963
TaskBuilding_13,1,18966
NoHouse,2,18967
TaskBuilding_13,2,18968
NoHouse,2,18969
TaskBuilding_13,211,18970
Building_70,6,18971
Building_69,2,18972
NoHouse,80,18973
Building_61,2,18974
TaskBuilding_9,2,18975
NoHouse,2,18976
Building_66,10,18977
NoHouse,1,18978
Building_66,2,18979
NoHouse,1,18980
Building_60,3,18981
NoHouse,46,18982
Building_62,2,18983
Building_68,41,18984
NoHouse,14,18985
Building_69,2,18986
NoHouse,16,18987
Building_76,12,18988
Building_79,1,18989
Building_76,2,18990
TaskBuilding_13,4,18991
Building_94,2,18992
TaskBuilding_13,106,18993
Building_76,2,18994
NoHouse,28,18995
Building_84,2,18996
Building_87,2,18997
Building_88,2,18998
TaskBuilding_15,6,18999
NoHouse,2,19000
Building_88,4,19001
TaskBuilding_15,6,19002
NoHouse,2,19003
Building_88,8,19004
TaskBuilding_15,55,19005
Building_88,14,19006
TaskBuilding_15,2,19007
Building_88,6,19008
TaskBuilding_15,58,19009
NoHouse,69,19010
Building_83,16,19015
NoHouse,724,19016
Church-TaskBuilding_16,24,19019
NoHouse,2,19020
Church-TaskBuilding_16,11,19021
NoHouse,6,19022
Church-TaskBuilding_16,7,19023
NoHouse,1,19024
Church-TaskBuilding_16,5,19025
NoHouse,1,19026
Church-TaskBuilding_16,46,19027
NoHouse,46,19028
Church-TaskBuilding_16,6,19029
NoHouse,8,19030
Church-TaskBuilding_16,16,19031
NoHouse,2,19032
Church-TaskBuilding_16,4,19033
Building_135,2,19034
NoHouse,17,19035
TaskBuilding_1,4,19036
NoHouse,12,19037
Building_83,2,19040
NoHouse,2,19041
Building_83,2,19042
NoHouse,24,19043
Building_83,246,19044
TaskBuilding_1,36,19045
NoHouse,4,19050
NoHit,8,19051
TaskBuilding_1,41,19052
NoHouse,2,19053
Building_119,4,19054
NoHouse,2,19055
Building_119,2,19056
NoHouse,17,19057
Church-TaskBuilding_16,2,19058
NoHouse,6,19059
Church-TaskBuilding_16,5,19060
NoHouse,8,19061
