hitObjectColliderName,ordinalOfHit,hitObjectColliderBoundsCenter.x,hitObjectColliderBoundsCenter.y,hitObjectColliderBoundsCenter.z,participantId,session_type
Graffity_31,1,11.582128524780273,1.2401535511016846,-3.5540771484375,1008,single
Building_146,1,12.330000877380371,5.710975646972656,4.199998378753662,1008,single
CollisionObject1,1,60.287742614746094,3.9345977306365967,-31.73098373413086,1008,single
Basketball_Court -3D,2,104.33999633789062,-0.4405844211578369,-45.689998626708984,1008,single
CollisionObject1,2,96.36773681640625,3.9345977306365967,-28.220983505249023,1008,single
CollisionObject0,2,96.29495239257812,1.8024606704711914,-28.405336380004883,1008,single
TaskBuilding_28,1,73.22351837158203,5.254846572875977,-46.91973114013672,1008,single
Graffity_28,1,63.251949310302734,0.9507637023925781,-47.924537658691406,1008,single
CollisionObject1,1,25.63201904296875,2.851710557937622,-32.9448356628418,1008,single
CollisionObject0,2,25.584627151489258,1.4634315967559814,-33.06487274169922,1008,single
CollisionObject1,2,88.51773834228516,3.9345977306365967,-61.610984802246094,1008,single
CollisionObject1,2,140.37550354003906,2.1865081787109375,-97.54492950439453,1008,single
CollisionObject1,1,52.48774337768555,4.088772773742676,-49.23098373413086,1008,single
CollisionObject0,2,52.41495895385742,1.956635594367981,-49.41533660888672,1008,single
Complete_fence.003,1,120.59829711914062,-2.8555192947387695,-100.8790283203125,1008,single
Fencing,2,97.19036865234375,-2.312617063522339,-61.84930419921875,1008,single
Euro_v2_market_v3,2,167.99598693847656,-1.8255267143249512,-127.61739349365234,1008,single
pavement_A.002,2,402.625244140625,-3.9622719287872314,-43.271514892578125,1008,single
CollisionObject0,2,60.21495819091797,1.8024606704711914,-31.91533660888672,1008,single
TaskBuilding_22,2,140.78382873535156,4.77358341217041,-50.606468200683594,1008,single
Hedge_15,2,112.22705078125,-1.104752540588379,-25.6461181640625,1008,single
traffic_light_single_tall,1,30.407695770263672,2.8689751625061035,-4.267794609069824,1008,single
Lamppost_v1 (7),1,19.559831619262695,3.9422526359558105,-11.952596664428711,1008,single
CollisionObject0,2,67.21495819091797,1.8024606704711914,-21.615337371826172,1008,single
CollisionObject1,1,67.2877426147461,3.9345977306365967,-21.430984497070312,1008,single
Building_116,2,173.85321044921875,2.8868401050567627,-51.896793365478516,1008,single
CollisionObject1,2,88.76773834228516,3.2287721633911133,-84.83098602294922,1008,single
Building_127,2,140.87887573242188,3.893073081970215,-155.19805908203125,1008,single
Building_126,2,147.27513122558594,3.928683280944824,-150.3643035888672,1008,single
CollisionObject0,1,88.69495391845703,1.0966358184814453,-85.01533508300781,1008,single
Building_128,1,134.87091064453125,1.5423190593719482,-160.48095703125,1008,single
Hedge_0,2,147.73904418945312,-4.614734649658203,-170.5223846435547,1008,single
CollisionObject0,1,88.32829284667969,0.05437135696411133,-113.03511047363281,1008,single
SmallWall_0,2,167.1670684814453,-4.879426956176758,-188.7427978515625,1008,single
Lamppost_v1 (111),2,119.38780212402344,-0.35774707794189453,-157.67791748046875,1008,single
SmallWall_16,1,55.21508026123047,-3.9832205772399902,-145.34054565429688,1008,single
body,2,149.71524047851562,-5.314047813415527,-198.4665069580078,1008,single
CollisionObject1,1,88.52550506591797,2.1865081787109375,-113.054931640625,1008,single
OldCityWall_8,2,136.8044891357422,-5.431550025939941,-314.55767822265625,1008,single
Body,2,155.17999267578125,-5.30519962310791,-202.57000732421875,1008,single
pavement_B.002,2,70.2445068359375,-6.130285263061523,-354.18994140625,1008,single
Lamppost_v1 (2),1,81.5710678100586,0.9422526359558105,-97.75773620605469,1008,single
pileOfClay_LOD0,2,215.50238037109375,-4.524590969085693,-301.35693359375,1008,single
Body,2,184.5393524169922,-5.35988187789917,-225.51170349121094,1008,single
Lamppost_v1 (125),1,113.99230194091797,0.2322525978088379,-133.49053955078125,1008,single
Moss.003,2,215.9120330810547,-4.648045539855957,-283.2967224121094,1008,single
Lamppost_v2 (2),1,69.15797424316406,1.2042347192764282,-75.04795837402344,1008,single
CollisionObject1,1,154.26080322265625,0.1933588981628418,-225.23231506347656,1008,single
Building_123,1,80.66999816894531,-0.4421238899230957,-124.7699966430664,1008,single
Building_135,2,115.2725601196289,4.336860656738281,-211.79962158203125,1008,single
Complete_fence.004,1,54.27259826660156,-2.9633798599243164,-106.06013488769531,1008,single
Building_131,2,90.71190643310547,4.771505355834961,-156.75868225097656,1008,single
CollisionObject1,1,60.937744140625,2.9416680335998535,-93.06098937988281,1008,single
CollisionObject1,2,65.58773803710938,2.750525951385498,-111.98098754882812,1008,single
Building_132,2,76.27300262451172,1.1725621223449707,-163.11209106445312,1008,single
Building_136,2,145.62367248535156,0.46457481384277344,-313.5533142089844,1008,single
road_dense_housing.008,2,133.42510986328125,-2.081951856613159,-29.200340270996094,1008,single
road_playground.002,2,51.82545852661133,-3.9008290767669678,-113.83185577392578,1008,single
Lamppost_v1 (28),1,42.17774200439453,4.23225212097168,11.260435104370117,1008,single
pileOfClay_LOD0,2,51.71402359008789,1.0734665393829346,20.96013832092285,1008,single
Complete_fence.002,2,57.99089050292969,1.1085147857666016,75.77606964111328,1008,single
CollisionObject1,2,31.22702407836914,6.407546043395996,46.12504196166992,1008,single
Building_100,1,27.202402114868164,4.637518405914307,66.57487487792969,1008,single
Building_93,1,-23.75,8.095475196838379,241.92001342773438,1008,single
Cypress_v1_2 (1),1,-4.556085109710693,9.226579666137695,136.62896728515625,1008,single
Cypress_v1_2 (2),2,-8.773398399353027,9.226579666137695,154.94309997558594,1008,single
Building_102,2,10.69999885559082,9.02268123626709,135.1999969482422,1008,single
Cypress_v1_1 (1),2,-5.899603366851807,8.691498756408691,142.50294494628906,1008,single
CollisionObject1,1,-23.851821899414062,7.202131271362305,140.51499938964844,1008,single
CollisionObject1,1,-14.12881088256836,7.195399284362793,110.14982604980469,1008,single
Lamppost_v1 (30),1,-65.89556884765625,3.742252826690674,303.988525390625,1008,single
Lamppost_v1 (29),1,-50.99557113647461,4.522253036499023,250.48851013183594,1008,single
Lamppost_v1 (13),1,2.9444305896759033,5.112252712249756,97.8585205078125,1008,single
Lamppost_v1 (15),1,-9.815568923950195,5.112252712249756,135.74850463867188,1008,single
OldCityWall_7,2,-33.532596588134766,0.4938180446624756,264.37933349609375,1008,single
Lamppost_v1 (36),2,-25.17095947265625,4.982252597808838,191.8056640625,1008,single
Lamppost_v1 (11),1,19.80506134033203,4.862253189086914,50.788780212402344,1008,single
Lamppost_v1 (16),1,-15.375569343566895,5.112252712249756,155.1385040283203,1008,single
CollisionObject1,1,-4.636383056640625,7.0507707595825195,82.00606536865234,1008,single
building01_LOD1,1,-20.110000610351562,8.395151138305664,74.70999908447266,1008,single
Building_157,2,-20.110000610351562,8.395151138305664,74.70999908447266,1008,single
building01_LOD0,1,-20.110000610351562,8.395149230957031,74.70999908447266,1008,single
Wall_3,1,-16.559736251831055,1.7291078567504883,71.65255737304688,1008,single
pavement_S.002,1,-60.26886749267578,1.1464684009552002,101.34281921386719,1008,single
terrain_S.001,2,-60.39029312133789,1.153674840927124,100.80474090576172,1008,single
field_E.005,2,-131.74444580078125,-0.21807622909545898,323.84375,1008,single
terrain_E.001,2,-614.4737548828125,23.73345184326172,439.1232604980469,1008,single
Body,1,-37.855316162109375,1.2584114074707031,194.75216674804688,1008,single
Body,2,-43.03045654296875,0.9900088310241699,207.41783142089844,1008,single
terrain_F.001,2,151.48736572265625,19.438573837280273,657.3577880859375,1008,single
pavement_E.008,2,-111.48764038085938,-0.9424033164978027,307.5337829589844,1008,single
pileOfClay_LOD0,2,-79.63328552246094,0.5654091835021973,314.00872802734375,1008,single
Wheel01,2,-38.049835205078125,0.5702962875366211,192.95236206054688,1008,single
OldCityWall_12,1,-76.66413116455078,0.74098801612854,290.5789489746094,1008,single
Lamppost_v1 (33),1,-68.29308319091797,4.0122528076171875,262.7218933105469,1008,single
Body,1,-61.860076904296875,0.8088006973266602,242.01260375976562,1008,single
Lamppost_v1 (34),1,-45.813087463378906,5.042252540588379,203.00192260742188,1008,single
Body,1,14.9989013671875,1.1626863479614258,92.94763946533203,1008,single
Fence_10,1,35.45069122314453,0.4002506136894226,50.8565673828125,1008,single
Wheel02,2,16.25140380859375,0.42217206954956055,91.83949279785156,1008,single
Body,2,17.3626708984375,0.8985414505004883,93.77978515625,1008,single
Wheel04,2,16.2713623046875,0.39432191848754883,94.63609313964844,1008,single
road.009,2,81.0256576538086,-0.4344126582145691,95.36890411376953,1008,single
PhoneCollider,1,33.119384765625,0.7723349928855896,7.2443389892578125,1008,single
finger_index_1_r,2,33.123661041259766,0.7895647287368774,7.285853862762451,1008,single
PhoneCollider,1,33.095550537109375,0.7822603583335876,7.2944488525390625,1008,single
finger_index_1_r,2,33.099613189697266,0.7999173402786255,7.335668087005615,1008,single
PhoneCollider,1,33.0716552734375,0.7917622923851013,7.34490966796875,1008,single
finger_middle_0_r,2,33.09029769897461,0.7620914578437805,7.368311882019043,1008,single
PhoneCollider,1,33.048187255859375,0.8009845614433289,7.3940887451171875,1008,single
Sphere (1),2,33.05141067504883,0.7571903467178345,7.3867950439453125,1008,single
PhoneCollider,1,33.0244140625,0.8095477223396301,7.4433746337890625,1008,single
Sphere (1),2,33.02738571166992,0.7648932933807373,7.436678409576416,1008,single
Sphere (1),1,33.00282287597656,0.7723472714424133,7.487633228302002,1008,single
Sphere (1),1,32.85955047607422,0.8060270547866821,7.788771629333496,1008,single
finger_pinky_1_r,1,32.67808151245117,0.8272020816802979,8.103550910949707,1008,single
PhoneCollider,1,32.66912841796875,0.8806394934654236,8.188461303710938,1008,single
Sphere (1),2,32.67040252685547,0.8295938372612,8.188048362731934,1008,single
PhoneCollider,1,32.622100830078125,0.8841850161552429,8.28875732421875,1008,single
Sphere (1),2,32.623260498046875,0.8327759504318237,8.288542747497559,1008,single
PhoneCollider,1,32.57513427734375,0.8872146010398865,8.389297485351562,1008,single
Sphere (1),2,32.576332092285156,0.8350926637649536,8.388910293579102,1008,single
PhoneCollider,1,32.528411865234375,0.8893960118293762,8.489608764648438,1008,single
Sphere (2),2,32.560585021972656,0.8680636882781982,8.495905876159668,1008,single
PhoneCollider,1,32.4815673828125,0.8905625939369202,8.59063720703125,1008,single
Sphere (1),2,32.483192443847656,0.8374894857406616,8.590048789978027,1008,single
road.016,1,26.012638092041016,0.11313945055007935,107.60874938964844,1008,single
Fence_35,2,5.861513137817383,0.441525936126709,149.68548583984375,1008,single
pileOfClay_LOD0,1,-71.36245727539062,0.7194116115570068,317.04522705078125,1008,single
CollisionObject0,2,31.154237747192383,4.275408744812012,45.94068908691406,1008,single
Building_99,2,33.59193420410156,4.092914581298828,64.5407943725586,1008,single
Graffity_30,2,38.900428771972656,2.839862823486328,59.902469635009766,1008,single
TaskBuilding_30,2,38.798423767089844,5.234082221984863,68.04755401611328,1008,single
body,2,28.004364013671875,0.8788509368896484,97.39891052246094,1008,single
Wall,2,38.519073486328125,0.1810673475265503,84.61917877197266,1008,single
Body,2,25.380767822265625,0.8985490798950195,96.50816345214844,1008,single
Euro_v7_3_Roof_floor,2,10.69999885559082,8.91486644744873,135.1999969482422,1008,single
Cypress_v1_2,2,-9.896331787109375,9.226579666137695,159.84402465820312,1008,single
SmallWall_38,1,10.092414855957031,1.1941678524017334,86.09548950195312,1008,single
Tree_Planters_v1_1HR,2,-7.029998779296875,0.7499991655349731,147.8699951171875,1008,single
SmallWall_20,1,-50.597068786621094,0.9045864343643188,202.09129333496094,1008,single
Fence,2,-91.13359832763672,0.9734514951705933,208.92019653320312,1008,single
Broadleaf_Mobile (123),2,-45.33000183105469,0.12999999523162842,194.11000061035156,1008,single
CollisionObject0,2,-45.267677307128906,4.696636199951172,194.21255493164062,1008,single
CollisionObject0,2,-23.92460823059082,5.069994926452637,140.33065795898438,1008,single
CollisionObject1,1,5.330070972442627,4.582736968994141,36.26560592651367,1008,single
CollisionObject0,2,5.201026916503906,3.1081936359405518,36.21938705444336,1008,single
SmallWall_26,2,-138.32606506347656,3.0723514556884766,116.79412841796875,1008,single
TaskBuilding_6,2,-166.9574432373047,9.406719207763672,137.2117156982422,1008,single
Building_178,2,-156.25999450683594,8.890975952148438,126.27999877929688,1008,single
Wall_8,2,-141.892822265625,3.5338025093078613,127.32444763183594,1008,single
CollisionObject0,2,-51.6999397277832,5.307868003845215,55.78599548339844,1008,single
TaskBuilding_5,1,-15.425823211669922,2.3200321197509766,34.16613006591797,1008,single
Lamppost_v1 (1),2,-28.19179344177246,5.342252731323242,43.64647674560547,1008,single
Lamppost_v1 (57),2,-45.61470031738281,5.5122528076171875,50.988826751708984,1008,single
CollisionObject1,2,-153.0122528076172,8.378772735595703,91.46900939941406,1008,single
CollisionObject0,2,-217.43504333496094,6.986636161804199,112.34466552734375,1008,single
terrain_O.001,2,-165.37255859375,-0.4665050506591797,-15.987518310546875,1008,single
GayRoom,2,192.60000610351562,-166.0,103.5,1008,single
pavement_E.014,2,-213.81741333007812,1.724687099456787,169.86732482910156,1008,single
Fence_0,1,14.520209312438965,0.4093368351459503,27.20981788635254,1008,single
CollisionObject0,2,-410.68505859375,2.4766359329223633,237.9846649169922,1008,single
Lamppost_v1 (9),1,14.555499076843262,4.82225227355957,36.79145431518555,1008,single
Lamppost_v1 (58),2,-24.458728790283203,5.5122528076171875,60.074947357177734,1008,single
raods_S_fix.009,1,-82.30418395996094,1.7699494361877441,96.19585418701172,1008,single
raods_S_fix.005,2,-56.90225601196289,1.3123664855957031,92.61924743652344,1008,single
Fence_38,2,-255.2621612548828,2.4275779724121094,153.2194366455078,1008,single
Fence_34,1,-53.881446838378906,1.9394025802612305,89.7930908203125,1008,single
Building_183,2,-177.0670928955078,11.397710800170898,110.3132553100586,1008,single
Wall6,2,-83.99910736083984,2.1162428855895996,47.35948944091797,1008,single
Building_170,2,-135.8456268310547,5.168715953826904,70.78618621826172,1008,single
Wall8,2,-94.3336181640625,1.9917941093444824,42.36486053466797,1008,single
Bench_v1 (5),2,-77.29000091552734,1.506813645362854,47.5,1008,single
Lamppost_v1 (89),2,-133.9420623779297,6.732252597808838,79.48757934570312,1008,single
Building_158,1,-27.739999771118164,5.871673583984375,105.54000091552734,1008,single
TaskBuilding_34,2,-36.325557708740234,7.075362205505371,136.05038452148438,1008,single
SmallWall_44,1,-24.20629119873047,1.160210371017456,129.58981323242188,1008,single
CollisionObject0,1,-4.709168910980225,4.918634414672852,81.82171630859375,1008,single
CollisionObject1,1,-54.47138595581055,6.82877254486084,209.93508911132812,1008,single
pavement_F.005,1,-104.71443176269531,-2.14100980758667,349.138671875,1008,single
CollisionObject1,2,-15.074613571166992,5.9043684005737305,270.3449401855469,1008,single
Broadleaf_Mobile (2),2,-23.83956527709961,0.5033586025238037,140.24598693847656,1008,single
CollisionObject0,1,-54.66767501831055,4.696636199951172,209.96255493164062,1008,single
CollisionObject1,2,-54.711387634277344,6.82877254486084,198.72508239746094,1008,single
Wall,2,-93.6121826171875,1.4683939218521118,224.4298553466797,1008,single
TaskBuilding_38,2,-73.11088562011719,7.611976623535156,225.7325439453125,1008,single
CollisionObject0,1,-14.201597213745117,5.063262939453125,109.9654769897461,1008,single
CollisionObject0,2,-54.907676696777344,4.696636199951172,198.75254821777344,1008,single
body,2,-38.3856201171875,1.5301322937011719,157.88815307617188,1008,single
Lamppost_v1 (60),2,-17.52364158630371,5.532252788543701,115.89175415039062,1008,single
Lamppost_v1,1,-6.401792526245117,5.22225284576416,52.31647491455078,1008,single
scaffold_base_02_LOD0,1,-109.81236267089844,2.1474359035491943,11.058189392089844,1008,single
Hedge_10,1,-144.67910766601562,2.612759590148926,-17.642610549926758,1008,single
CollisionObject0,2,-143.15321350097656,5.614974021911621,-21.31005859375,1008,single
cyclone0,2,-34.91900634765625,1.76768159866333,26.64026641845703,1008,single
cyclone0,1,-26.820770263671875,1.7576816082000732,34.42495346069336,1008,single
cyclone0,1,-146.6153106689453,3.6276817321777344,-28.468677520751953,1008,single
Dumpsters_v1_garbadge,2,-176.3000030517578,2.86510968208313,-40.630001068115234,1008,single
cyclone0,1,-146.69161987304688,3.6276817321777344,-19.01262092590332,1008,single
Lamppost_v1 (77),1,-136.74148559570312,6.0122528076171875,-19.681114196777344,1008,single
Building_173,1,-140.0968017578125,8.365323066711426,-10.051313400268555,1008,single
Wall5,1,-107.7235107421875,1.481873631477356,6.944426536560059,1008,single
